2타,3타,B4,HR,OPS,WAR,WOBA,WPA,WRC+,age,batter_name,g,position,team,year,year_born,고4,도루,도실,득점,루타,병살,사구,삼진,안타,장타,출루,타석,타수,타율,타점,희비,희타
23,0,60,33,0.953,4.36,0.411,3.95,132.9,35,이범호,138,3B,KIA,2016,1981-11-25,7,1,1,93,272,15,9,57,150,0.562,0.391,560,484,0.310,108,7,0
14,0,52,25,0.870,3.00,0.375,2.29,118.1,36,이범호,115,3B,KIA,2017,1981-11-25,3,0,0,57,193,9,7,81,104,0.505,0.365,447,382,0.272,89,6,0
7,0,42,20,0.848,2.23,0.365,1.03,112.5,37,이범호,101,3B,KIA,2018,1981-11-25,4,1,0,41,160,12,4,59,93,0.482,0.366,380,332,0.280,69,2,0
1,0,1,0,0.652,-0.01,0.305,-0.13,71.2,20,이병휘,28,2B,두산,2018,1998-08-05,0,1,1,5,7,1,1,6,6,0.318,0.333,24,22,0.273,2,0,0
7,1,10,0,0.624,0.55,0.290,,64.4,24,이상호,103,2B,NC,2013,1989-02-05,0,25,4,26,40,4,0,21,31,0.320,0.304,139,125,0.248,13,0,4
2,0,2,1,0.555,-0.21,0.248,0.01,28.1,25,이상호,96,3B,NC,2014,1989-02-05,0,11,5,30,16,1,0,10,11,0.314,0.241,54,51,0.216,5,1,0
2,0,0,0,0.693,0.10,0.326,0.19,80.8,27,이상호,15,2B,NC,2016,1989-02-05,0,3,0,1,9,3,2,4,7,0.360,0.333,27,25,0.280,1,0,0
8,0,7,0,0.730,0.72,0.331,-0.47,90.2,28,이상호,95,2B,NC,2017,1989-02-05,0,12,2,33,84,7,2,15,76,0.370,0.360,241,227,0.335,15,0,5
2,0,8,0,0.551,-0.73,0.251,-1.23,37.3,29,이상호,114,2B,NC,2018,1989-02-05,0,13,5,32,49,8,2,15,47,0.262,0.289,204,187,0.251,8,0,7
1,0,0,0,0.625,-0.02,0.276,-0.12,46.7,22,이성곤,4,RF,두산,2014,1992-03-25,0,0,0,1,3,0,0,4,2,0.375,0.250,8,8,0.250,0,0,0
0,0,0,0,0.400,-0.05,0.185,-0.00,-8.7,25,이성곤,4,LF,두산,2017,1992-03-25,0,0,0,1,1,0,0,2,1,0.200,0.200,5,5,0.200,0,0,0
0,0,3,0,0.503,-0.09,0.260,-0.27,43.4,26,이성곤,9,DH,삼성,2018,1992-03-25,0,0,0,1,3,1,0,7,3,0.188,0.316,19,16,0.188,0,0,0
0,0,0,0,0.000,0.01,0.000,,,20,이성열,1,C,LG,2004,1984-07-13,0,0,0,0,0,0,0,1,0,0.000,0.000,1,1,0.000,0,0,0
7,3,21,9,0.823,2.49,0.374,,128.6,21,이성열,102,C,LG,2005,1984-07-13,3,3,1,34,84,0,21,78,44,0.449,0.374,230,187,0.235,30,1,0
8,0,11,2,0.650,0.11,0.308,,91.6,22,이성열,56,DH,LG,2006,1984-07-13,0,2,1,13,40,2,8,46,26,0.333,0.317,143,120,0.217,13,3,1
6,2,9,1,0.655,0.15,0.304,,81.4,23,이성열,75,DH,LG,2007,1984-07-13,1,7,1,20,48,2,5,51,35,0.340,0.314,158,141,0.248,14,1,2
7,2,26,1,0.611,0.21,0.298,,74.8,24,이성열,84,RF,"LG,두산",2008,1984-07-13,2,8,4,23,61,5,10,72,47,0.282,0.328,254,216,0.218,29,1,1
2,1,20,1,0.610,0.17,0.300,,76.0,24,이성열,54,RF,두산,,1984-07-13,2,7,3,15,42,4,6,51,35,0.273,0.337,181,154,0.227,22,1,0
5,1,6,0,0.612,0.02,0.294,,72.0,24,이성열,30,RF,LG,,1984-07-13,0,1,1,8,19,1,4,21,12,0.306,0.306,73,62,0.194,7,0,1
3,0,7,2,0.719,0.08,0.333,,88.5,25,이성열,31,DH,두산,2009,1984-07-13,0,2,0,7,26,0,3,28,17,0.377,0.342,79,69,0.246,5,0,0
27,1,40,24,0.847,2.84,0.369,,118.0,26,이성열,129,RF,두산,2010,1984-07-13,0,6,3,77,211,6,13,136,110,0.504,0.343,484,419,0.263,86,3,9
7,1,16,7,0.718,0.79,0.339,,102.2,27,이성열,83,RF,두산,2011,1984-07-13,0,4,6,23,86,2,9,76,56,0.389,0.329,246,221,0.253,28,0,0
12,0,25,7,0.643,0.42,0.306,,87.2,28,이성열,104,RF,"넥센,두산",2012,1984-07-13,0,5,6,24,91,6,6,85,58,0.343,0.300,298,265,0.219,35,1,1
8,0,11,3,0.773,0.80,0.362,,126.3,28,이성열,54,RF,두산,,1984-07-13,0,2,3,16,53,6,2,32,36,0.421,0.353,140,126,0.286,22,0,1
4,0,14,4,0.527,-0.38,0.257,,52.7,28,이성열,50,RF,넥센,,1984-07-13,0,3,3,8,38,0,4,53,22,0.273,0.253,158,139,0.158,13,1,0
12,0,23,18,0.797,1.54,0.359,,111.6,29,이성열,92,RF,넥센,2013,1984-07-13,1,1,2,42,133,2,17,115,67,0.468,0.328,329,284,0.236,48,2,3
10,0,24,14,0.802,0.47,0.353,-0.49,93.0,30,이성열,96,DH,넥센,2014,1984-07-13,1,2,3,46,118,0,9,80,66,0.461,0.341,291,256,0.258,39,1,1
10,2,20,9,0.758,0.58,0.332,1.12,84.2,31,이성열,101,LF,"넥센,한화",2015,1984-07-13,1,1,1,35,99,5,9,87,58,0.427,0.331,268,232,0.250,36,2,5
10,2,19,9,0.772,0.67,0.336,1.17,87.0,31,이성열,97,LF,한화,,1984-07-13,1,1,1,34,96,5,9,83,55,0.438,0.333,254,219,0.251,35,2,5
0,0,1,0,0.517,-0.10,0.253,-0.05,36.5,31,이성열,4,LF,넥센,,1984-07-13,0,0,0,1,3,0,0,4,3,0.231,0.286,14,13,0.231,1,0,0
7,3,11,10,0.855,0.81,0.374,0.53,107.5,32,이성열,86,LF,한화,2016,1984-07-13,0,0,0,29,100,3,8,62,57,0.505,0.350,219,198,0.288,29,0,2
16,1,19,21,0.961,2.14,0.399,2.44,131.4,33,이성열,81,LF,한화,2017,1984-07-13,0,3,0,41,167,0,9,80,86,0.596,0.364,318,280,0.307,65,5,4
21,1,35,34,0.900,1.87,0.377,3.15,114.2,34,이성열,131,DH,한화,2018,1984-07-13,3,9,7,76,268,9,5,143,143,0.553,0.347,528,485,0.295,102,2,1
0,0,2,1,0.341,-0.31,0.148,,-28.4,27,이성우,39,C,KIA,2008,1981-09-01,0,0,0,2,6,2,0,8,3,0.194,0.147,37,31,0.097,3,1,3
1,0,1,0,0.593,0.05,0.277,,49.7,28,이성우,13,C,KIA,2009,1981-09-01,0,2,0,2,4,1,0,3,3,0.308,0.286,14,13,0.231,2,0,0
0,0,0,0,0.500,-0.03,0.236,,29.0,29,이성우,10,C,KIA,2010,1981-09-01,0,0,0,2,4,0,0,3,4,0.250,0.250,16,16,0.250,0,0,0
0,0,0,0,0.667,0.05,0.318,,88.3,30,이성우,15,C,KIA,2011,1981-09-01,0,0,0,2,3,1,0,0,3,0.333,0.333,9,9,0.333,0,0,0
0,0,1,0,0.111,-0.12,0.080,,-73.6,31,이성우,16,C,KIA,2012,1981-09-01,0,0,0,1,0,1,0,2,0,0.000,0.111,9,8,0.000,1,0,0
0,0,0,0,0.273,-0.27,0.120,,-52.1,32,이성우,15,C,KIA,2013,1981-09-01,0,0,0,0,3,1,0,7,3,0.136,0.136,24,22,0.136,0,0,2
3,0,3,1,0.540,-0.47,0.240,-2.08,22.7,33,이성우,63,C,KIA,2014,1981-09-01,0,1,0,11,35,9,1,18,29,0.282,0.258,134,124,0.234,9,0,6
8,0,9,1,0.588,-0.34,0.255,-0.22,36.3,34,이성우,79,C,KIA,2015,1981-09-01,1,0,0,8,37,5,0,20,26,0.316,0.271,134,117,0.222,16,3,5
1,0,5,0,0.506,-0.33,0.241,-0.62,22.7,35,이성우,55,C,KIA,2016,1981-09-01,0,0,0,9,17,3,3,10,16,0.224,0.282,89,76,0.211,6,1,4
5,0,6,1,0.673,0.27,0.292,0.14,63.4,36,이성우,64,C,SK,2017,1981-09-01,0,0,0,6,39,2,1,17,31,0.351,0.322,125,111,0.279,14,0,7
5,0,8,0,0.576,-0.18,0.260,-1.03,41.7,37,이성우,88,C,SK,2018,1981-09-01,0,1,0,10,34,4,1,16,29,0.283,0.292,134,120,0.242,5,1,4
0,0,0,1,1.000,0.09,0.416,,160.4,19,조동찬,5,3B,삼성,2002,1983-07-27,0,0,0,2,5,0,0,2,2,0.714,0.286,7,7,0.286,1,0,0
0,1,0,0,0.428,-0.17,0.184,,-5.4,20,조동찬,14,3B,삼성,2003,1983-07-27,0,0,0,1,6,0,0,8,4,0.261,0.167,24,23,0.174,4,1,0
18,0,25,7,0.622,0.50,0.278,,58.4,21,조동찬,123,SS,삼성,2004,1983-07-27,0,3,0,44,115,11,7,94,76,0.336,0.286,394,342,0.222,29,4,16
16,0,39,16,0.800,3.61,0.365,,121.5,22,조동찬,122,3B,삼성,2005,1983-07-27,0,17,6,55,170,9,15,84,106,0.439,0.360,447,387,0.274,63,3,3
13,0,29,10,0.698,2.47,0.317,,98.3,23,조동찬,107,3B,삼성,2006,1983-07-27,0,20,4,51,139,9,6,80,96,0.376,0.323,421,370,0.259,46,1,15
3,0,11,0,0.518,-0.16,0.249,,42.8,24,조동찬,38,3B,삼성,2007,1983-07-27,1,3,1,14,23,2,6,23,20,0.217,0.301,129,106,0.189,10,0,6
2,0,19,2,0.600,0.30,0.286,,66.7,25,조동찬,68,3B,삼성,2008,1983-07-27,0,8,3,25,42,4,5,32,34,0.278,0.322,186,151,0.225,14,5,6
8,0,26,8,0.746,1.32,0.330,,86.4,26,조동찬,75,3B,삼성,2009,1983-07-27,1,21,1,34,87,4,3,46,55,0.405,0.342,252,215,0.256,29,2,6
20,2,28,9,0.805,3.06,0.357,,109.9,27,조동찬,95,3B,삼성,2010,1983-07-27,2,33,5,61,148,3,7,75,97,0.446,0.359,377,332,0.292,51,1,9
7,0,19,4,0.592,0.56,0.279,,61.8,28,조동찬,85,3B,삼성,2011,1983-07-27,0,18,1,27,64,4,2,47,45,0.308,0.285,235,208,0.216,25,3,3
15,2,28,6,0.785,2.84,0.361,,125.8,29,조동찬,94,2B,삼성,2012,1983-07-27,0,12,3,40,114,3,6,68,77,0.422,0.363,313,270,0.285,39,2,6
15,0,25,7,0.729,1.15,0.328,,90.1,30,조동찬,74,2B,삼성,2013,1983-07-27,0,7,2,36,89,4,4,54,53,0.403,0.327,261,221,0.240,25,1,10
4,0,10,1,0.725,0.26,0.336,-0.23,84.0,31,조동찬,31,3B,삼성,2014,1983-07-27,0,5,2,8,27,5,1,21,20,0.365,0.361,87,74,0.270,6,1,1
11,1,26,10,0.797,0.79,0.354,0.62,95.6,33,조동찬,90,3B,삼성,2016,1983-07-27,0,0,1,32,111,7,3,64,68,0.449,0.348,282,247,0.275,36,3,3
23,0,22,10,0.784,1.41,0.345,-0.20,98.2,34,조동찬,122,2B,삼성,2017,1983-07-27,0,3,0,35,155,8,10,72,102,0.439,0.345,393,353,0.289,46,4,4
1,0,4,1,0.572,-0.30,0.258,-0.57,40.1,35,조동찬,28,1B,삼성,2018,1983-07-27,0,0,0,5,16,2,0,14,12,0.296,0.276,59,54,0.222,2,0,1
2,0,1,0,0.430,-0.13,0.200,,11.6,23,이승재,38,C,롯데,2006,1983-06-09,0,0,0,2,8,2,0,7,6,0.235,0.194,36,34,0.176,2,1,0
0,0,0,0,,0.00,,,,24,이승재,3,,롯데,2007,1983-06-09,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0
0,1,0,0,0.364,-0.11,0.142,-0.11,-37.1,31,이승재,12,C,NC,2014,1983-06-09,0,0,0,1,3,0,0,3,1,0.273,0.091,11,11,0.091,3,0,0
0,0,0,0,0.000,0.01,0.000,,,22,이양기,1,,한화,2003,1981-01-31,0,0,0,0,0,0,0,1,0,0.000,0.000,1,1,0.000,0,0,0
0,0,1,0,0.091,-0.19,0.066,,-82.0,23,이양기,10,,한화,2004,1981-01-31,0,0,0,0,0,2,0,4,0,0.000,0.091,11,10,0.000,0,0,0
0,0,1,1,1.227,0.26,0.545,,240.7,24,이양기,10,,한화,2005,1981-01-31,0,0,0,5,8,1,0,1,5,0.727,0.500,12,11,0.455,1,0,0
0,0,2,0,0.269,-0.33,0.139,,-39.8,28,이양기,15,RF,한화,2009,1981-01-31,0,0,0,1,2,2,0,6,2,0.095,0.174,24,21,0.095,0,0,1
1,0,7,1,0.549,-0.02,0.281,,59.5,29,이양기,27,LF,한화,2010,1981-01-31,0,3,0,4,10,1,5,10,6,0.227,0.321,57,44,0.136,3,0,1
13,0,9,0,0.713,0.63,0.336,,100.6,30,이양기,93,RF,한화,2011,1981-01-31,0,3,0,9,54,5,6,31,41,0.367,0.346,164,147,0.279,17,0,2
2,0,2,0,0.562,-0.02,0.278,,68.0,31,이양기,35,RF,한화,2012,1981-01-31,0,0,0,8,13,1,3,11,11,0.265,0.296,54,49,0.224,6,0,0
8,1,17,3,0.791,1.17,0.373,,120.7,32,이양기,56,RF,한화,2013,1981-01-31,0,0,0,16,76,10,5,25,57,0.411,0.380,209,185,0.308,30,1,1
5,0,10,0,0.630,-0.21,0.299,-0.30,57.1,33,이양기,45,LF,한화,2014,1981-01-31,0,1,0,13,38,3,2,19,33,0.304,0.326,139,125,0.264,6,1,1
2,0,2,1,0.718,-0.05,0.324,0.51,76.0,35,이양기,17,LF,한화,2016,1981-01-31,0,0,0,5,20,6,2,8,15,0.385,0.333,58,52,0.288,9,1,1
1,0,2,0,0.511,-0.34,0.230,-0.46,21.9,36,이양기,17,LF,한화,2017,1981-01-31,0,0,0,0,11,1,0,10,10,0.250,0.261,48,44,0.227,3,0,2
0,0,0,0,0.286,-0.08,0.136,,-37.0,23,이여상,4,2B,삼성,2007,1984-02-01,0,0,0,2,1,1,0,3,1,0.143,0.143,7,7,0.143,0,0,0
8,0,13,2,0.560,0.02,0.264,,53.0,24,이여상,94,2B,한화,2008,1984-02-01,0,7,2,19,50,2,2,47,36,0.289,0.271,192,173,0.208,15,0,4
5,1,15,6,0.691,0.51,0.311,,74.4,25,이여상,79,2B,한화,2009,1984-02-01,0,4,1,21,75,5,4,65,50,0.377,0.314,222,199,0.251,28,2,2
1,0,1,0,0.552,-0.03,0.261,,46.6,26,이여상,14,,한화,2010,1984-02-01,0,0,0,0,4,0,0,6,3,0.286,0.267,15,14,0.214,3,0,0
15,2,24,3,0.590,0.08,0.266,,53.0,27,이여상,120,3B,한화,2011,1984-02-01,0,15,4,31,99,11,4,67,71,0.309,0.281,372,320,0.222,38,5,19
7,0,15,3,0.626,0.47,0.283,,72.0,28,이여상,86,3B,한화,2012,1984-02-01,0,7,2,18,59,5,2,40,43,0.324,0.302,211,182,0.236,19,0,12
0,0,0,0,0.091,-0.41,0.043,,-102.0,29,이여상,14,3B,한화,2013,1984-02-01,0,0,0,1,1,0,0,9,1,0.045,0.046,22,22,0.045,0,0,0
0,0,1,0,0.167,-0.08,0.122,-0.14,-50.1,31,이여상,6,,롯데,2015,1984-02-01,0,0,0,1,0,0,0,3,0,0.000,0.167,6,5,0.000,0,0,0
3,1,7,0,0.632,-0.10,0.287,0.09,55.6,32,이여상,61,SS,롯데,2016,1984-02-01,0,2,2,10,23,0,0,25,18,0.319,0.313,83,72,0.250,7,1,3
0,0,1,0,0.125,-0.12,0.091,,-65.3,23,이영욱,14,,삼성,2008,1985-10-11,0,0,0,1,0,0,0,4,0,0.000,0.125,8,7,0.000,0,0,0
6,2,19,4,0.684,0.64,0.309,,72.7,24,이영욱,88,CF,삼성,2009,1985-10-11,1,16,4,27,70,4,3,52,48,0.363,0.321,220,193,0.249,29,3,2
19,2,51,4,0.717,2.56,0.332,,93.3,25,이영욱,120,CF,삼성,2010,1985-10-11,2,30,8,68,146,4,7,86,111,0.358,0.360,479,408,0.272,42,4,9
9,3,21,3,0.661,0.91,0.308,,81.8,26,이영욱,111,CF,삼성,2011,1985-10-11,0,14,6,37,71,1,4,68,47,0.350,0.312,234,203,0.232,20,3,3
3,0,7,0,0.587,-0.00,0.282,0.20,48.7,29,이영욱,40,CF,삼성,2014,1985-10-11,0,6,1,16,14,0,2,16,11,0.264,0.323,64,53,0.208,6,0,2
2,0,3,0,0.664,-0.02,0.320,-0.08,79.1,30,이영욱,38,RF,삼성,2015,1985-10-11,0,0,1,8,7,0,1,10,5,0.318,0.346,26,22,0.227,2,0,0
1,0,2,1,0.456,-0.29,0.214,-0.57,4.9,31,이영욱,104,CF,삼성,2016,1985-10-11,0,6,3,16,12,1,1,21,8,0.245,0.212,52,49,0.163,4,0,0
0,0,0,0,0.000,-0.10,0.000,-0.06,-132.7,32,이영욱,6,CF,삼성,2017,1985-10-11,0,0,0,0,0,0,0,3,0,0.000,0.000,4,4,0.000,0,0,0
0,0,0,0,0.250,-0.34,0.115,-0.20,-54.7,33,이영욱,14,CF,KIA,2018,1985-10-11,0,1,0,0,2,0,0,4,2,0.125,0.125,16,16,0.125,1,0,0
1,0,4,0,0.348,-0.81,0.176,,-14.0,19,이용규,52,LF,LG,2004,1985-08-26,0,1,3,3,9,0,2,21,8,0.145,0.203,70,62,0.129,2,1,1
17,2,39,5,0.692,1.46,0.317,,89.0,20,이용규,124,RF,KIA,2005,1985-08-26,0,31,10,57,146,6,9,64,110,0.353,0.340,479,414,0.266,37,3,14
25,9,50,1,0.803,5.17,0.372,,137.2,21,이용규,125,RF,KIA,2006,1985-08-26,3,38,11,78,200,6,9,48,154,0.412,0.391,552,485,0.318,39,1,7
17,8,37,0,0.699,2.67,0.328,,98.7,22,이용규,118,CF,KIA,2007,1985-08-26,0,17,11,61,156,4,7,40,123,0.355,0.344,491,439,0.280,27,3,5
24,6,47,0,0.784,4.23,0.367,,122.1,23,이용규,106,CF,KIA,2008,1985-08-26,1,28,9,62,166,4,3,37,130,0.398,0.385,473,417,0.312,38,0,6
8,3,22,0,0.713,0.78,0.326,,83.3,24,이용규,50,CF,KIA,2009,1985-08-26,1,10,4,32,59,1,4,21,45,0.349,0.364,201,169,0.266,14,0,6
19,1,64,3,0.769,3.84,0.361,,112.8,25,이용규,129,CF,KIA,2010,1985-08-26,2,25,12,74,175,10,9,50,145,0.371,0.398,555,472,0.307,51,3,7
16,2,63,3,0.829,5.54,0.391,,137.9,26,이용규,111,CF,KIA,2011,1985-08-26,2,30,6,84,169,5,9,33,140,0.401,0.427,503,421,0.333,33,3,7
14,2,66,2,0.709,4.50,0.340,,111.3,27,이용규,125,CF,KIA,2012,1985-08-26,0,44,12,86,163,9,10,38,139,0.332,0.377,580,491,0.283,37,3,10
20,1,44,2,0.741,2.83,0.349,,104.7,28,이용규,100,CF,KIA,2013,1985-08-26,0,21,9,74,143,4,7,37,115,0.367,0.375,453,390,0.295,22,2,10
12,4,52,0,0.728,0.09,0.349,-0.76,88.2,29,이용규,104,DH,한화,2014,1985-08-26,0,12,11,62,123,5,5,46,103,0.344,0.385,418,358,0.288,20,1,2
15,7,68,4,0.851,4.96,0.386,2.61,119.6,30,이용규,124,CF,한화,2015,1985-08-26,5,28,10,94,209,4,9,45,168,0.424,0.427,585,493,0.341,42,4,11
20,4,63,3,0.872,4.31,0.404,3.44,128.1,31,이용규,113,CF,한화,2016,1985-08-26,1,21,11,98,196,7,7,29,159,0.434,0.438,530,452,0.352,41,1,7
8,1,17,0,0.650,0.32,0.304,-0.26,70.8,32,이용규,57,CF,한화,2017,1985-08-26,0,10,3,31,57,4,2,20,47,0.318,0.332,200,179,0.263,12,1,1
14,1,59,1,0.711,1.84,0.331,-0.72,88.6,33,이용규,134,CF,한화,2018,1985-08-26,0,30,11,82,163,8,12,62,144,0.332,0.379,575,491,0.293,36,5,8
0,0,0,0,0.311,-0.10,0.171,,-18.9,19,이우민,16,,롯데,2001,1982-05-04,0,0,0,6,1,1,1,1,1,0.111,0.200,10,9,0.111,0,0,0
5,1,7,1,0.531,-0.29,0.252,,46.5,20,이우민,49,,롯데,2002,1982-05-04,0,2,2,15,39,1,12,47,29,0.253,0.278,174,154,0.188,10,0,1
4,0,2,0,0.634,0.15,0.299,,72.7,21,이우민,23,,롯데,2003,1982-05-04,0,3,1,6,16,0,10,19,12,0.286,0.348,72,56,0.214,5,1,3
5,0,4,2,0.525,-0.19,0.240,,40.9,24,이우민,89,CF,롯데,2006,1982-05-04,0,7,4,12,32,0,4,42,21,0.286,0.240,126,112,0.188,12,1,4
4,5,20,1,0.729,1.82,0.337,,104.7,25,이우민,75,CF,롯데,2007,1982-05-04,0,11,8,31,98,1,7,57,81,0.364,0.365,306,269,0.301,23,0,10
1,3,10,1,0.560,-0.32,0.249,,40.1,26,이우민,87,CF,롯데,2008,1982-05-04,0,4,3,27,41,6,3,31,31,0.283,0.277,172,145,0.214,13,1,13
7,0,14,0,0.648,0.33,0.299,,65.4,27,이우민,102,CF,롯데,2009,1982-05-04,0,12,3,25,49,3,8,37,42,0.302,0.346,194,162,0.259,15,1,9
4,1,2,0,0.613,0.09,0.283,,61.1,28,이우민,92,CF,롯데,2010,1982-05-04,0,2,1,13,26,0,4,16,20,0.317,0.296,90,82,0.244,9,0,2
1,1,10,0,0.399,-0.40,0.206,,12.8,29,이우민,70,CF,롯데,2011,1982-05-04,0,3,1,12,12,0,2,26,9,0.160,0.239,90,75,0.120,3,1,2
2,0,12,1,0.586,0.07,0.276,,65.9,30,이우민,65,CF,롯데,2012,1982-05-04,0,1,2,12,23,0,0,21,18,0.274,0.313,101,84,0.214,5,0,5
5,0,15,0,0.599,0.08,0.285,,61.9,31,이우민,60,CF,롯데,2013,1982-05-04,0,5,5,30,60,2,8,47,55,0.277,0.322,251,217,0.253,16,2,9
0,0,14,0,0.598,-0.19,0.289,-0.43,57.8,32,이우민,44,CF,롯데,2014,1982-05-04,0,0,3,14,19,1,2,22,19,0.238,0.361,103,80,0.238,10,1,6
4,0,10,4,0.646,-0.38,0.271,-0.46,48.5,33,이우민,75,CF,롯데,2015,1982-05-04,0,2,0,18,48,2,6,43,32,0.340,0.306,174,141,0.227,18,0,17
5,0,7,1,0.576,-0.31,0.266,-0.16,38.7,34,이우민,52,CF,롯데,2016,1982-05-04,0,2,2,19,24,3,4,16,16,0.289,0.287,98,83,0.193,8,0,4
5,1,15,4,0.700,0.17,0.314,-0.18,76.4,35,이우민,104,CF,롯데,2017,1982-05-04,2,2,4,35,66,6,10,38,47,0.357,0.343,215,185,0.254,21,0,5
0,0,0,0,0.400,-0.06,0.189,-0.02,-13.1,22,이우성,2,DH,두산,2016,1994-07-17,0,0,0,0,1,0,0,2,1,0.200,0.200,5,5,0.200,0,0,0
0,0,0,0,0.000,-0.05,0.000,-0.29,-132.7,23,이우성,2,,두산,2017,1994-07-17,0,0,0,0,0,0,0,1,0,0.000,0.000,2,2,0.000,0,0,0
9,0,16,4,0.648,-0.48,0.292,-0.46,63.7,24,이우성,71,LF,"두산,NC",2018,1994-07-17,0,1,2,24,61,6,4,57,40,0.345,0.303,199,177,0.226,24,1,1
3,0,6,2,0.827,0.36,0.369,0.22,117.3,24,이우성,31,LF,두산,,1994-07-17,0,1,0,13,26,2,2,18,17,0.448,0.379,66,58,0.293,11,0,0
6,0,10,2,0.559,-0.62,0.254,-0.68,37.7,24,이우성,40,LF,NC,,1994-07-17,0,0,2,11,35,4,2,39,23,0.294,0.265,133,119,0.193,13,1,1
10,1,18,1,0.589,-0.12,0.263,,50.6,19,이원석,72,3B,롯데,2005,1986-10-21,0,0,0,21,48,1,4,58,33,0.294,0.294,200,163,0.202,18,2,13
8,0,14,1,0.533,-0.33,0.246,,45.6,20,이원석,123,3B,롯데,2006,1986-10-21,0,3,1,26,76,3,4,55,65,0.265,0.269,321,287,0.226,27,4,12
10,1,24,1,0.615,0.71,0.284,,66.7,21,이원석,121,SS,롯데,2007,1986-10-21,0,2,5,43,110,7,3,57,95,0.303,0.312,407,363,0.262,29,1,16
7,0,8,0,0.654,0.39,0.298,,74.5,22,이원석,53,SS,롯데,2008,1986-10-21,0,2,1,14,40,4,0,15,33,0.333,0.320,134,120,0.275,5,0,6
20,4,28,9,0.794,2.09,0.354,,102.9,23,이원석,125,3B,두산,2009,1986-10-21,2,2,6,49,167,15,5,52,112,0.444,0.350,414,376,0.298,53,5,0
14,4,26,8,0.761,1.52,0.337,,97.0,24,이원석,104,3B,두산,2010,1986-10-21,1,1,4,36,124,5,4,44,78,0.426,0.334,330,291,0.268,49,2,7
11,0,29,8,0.646,0.54,0.293,,70.8,25,이원석,110,3B,두산,2011,1986-10-21,0,1,0,36,92,7,3,58,57,0.348,0.298,311,264,0.216,35,3,12
13,2,30,8,0.731,2.06,0.331,,105.1,26,이원석,107,3B,두산,2012,1986-10-21,4,1,1,36,128,16,5,35,87,0.394,0.337,372,325,0.268,42,2,10
12,0,29,10,0.858,2.81,0.395,,136.9,27,이원석,85,3B,두산,2013,1986-10-21,0,6,4,40,125,7,3,49,83,0.473,0.385,300,264,0.314,39,3,1
8,2,19,5,0.676,0.41,0.306,-0.98,70.6,28,이원석,79,3B,두산,2014,1986-10-21,0,0,0,29,85,2,1,53,58,0.368,0.308,255,231,0.251,25,2,2
3,0,2,2,1.153,0.36,0.457,0.41,179.3,30,이원석,7,3B,두산,2016,1986-10-21,0,0,0,3,15,1,0,2,6,0.789,0.364,22,19,0.316,7,1,0
20,1,34,18,0.773,1.46,0.333,0.55,89.2,31,이원석,121,3B,삼성,2017,1986-10-21,2,2,0,55,185,4,4,80,109,0.450,0.323,459,411,0.265,62,6,4
30,1,52,20,0.867,3.35,0.376,3.82,116.9,32,이원석,128,3B,삼성,2018,1986-10-21,1,2,1,74,236,10,7,103,144,0.493,0.374,543,479,0.301,93,5,0
0,0,0,0,0.000,-0.11,0.000,-0.05,-132.7,28,이원재,2,,NC,2017,1989-05-20,0,0,0,0,0,0,0,1,0,0.000,0.000,4,4,0.000,0,0,0
10,0,10,5,0.832,0.47,0.359,-0.17,107.4,29,이원재,77,LF,NC,2018,1989-05-20,0,0,2,12,67,3,0,33,42,0.486,0.347,150,138,0.304,19,2,0
2,0,0,0,0.667,-0.04,0.269,,51.4,23,이인구,9,,롯데,2003,1980-11-07,0,1,1,1,7,0,0,5,5,0.389,0.278,20,18,0.278,1,0,2
0,0,2,0,0.336,-0.58,0.172,,-15.2,24,이인구,41,,롯데,2004,1980-11-07,0,1,0,10,7,0,5,15,7,0.121,0.215,69,58,0.121,0,0,4
8,2,19,1,0.597,0.25,0.282,,65.2,27,이인구,65,CF,롯데,2007,1980-11-07,0,2,2,18,48,2,9,34,33,0.287,0.310,204,167,0.198,12,2,7
5,0,15,2,0.724,1.01,0.329,,96.0,28,이인구,42,CF,롯데,2008,1980-11-07,1,11,2,23,54,2,2,27,43,0.362,0.361,174,149,0.289,14,0,8
13,3,26,5,0.735,1.03,0.330,,86.5,29,이인구,95,CF,롯데,2009,1980-11-07,0,6,6,34,107,5,4,61,73,0.395,0.340,308,271,0.269,33,2,5
0,0,0,0,0.000,-0.05,0.000,,-126.0,30,이인구,5,,롯데,2010,1980-11-07,0,0,0,1,0,0,0,1,0,0.000,0.000,2,2,0.000,0,0,0
5,2,17,2,0.708,0.84,0.337,,101.0,31,이인구,81,LF,롯데,2011,1980-11-07,0,6,1,26,58,4,3,22,43,0.360,0.348,182,161,0.267,14,0,1
0,0,0,0,0.333,-0.12,0.159,,-15.6,32,이인구,7,LF,롯데,2012,1980-11-07,0,0,0,1,2,0,0,4,2,0.167,0.167,12,12,0.167,0,0,0
0,0,0,0,0.000,-0.05,0.000,,-129.8,33,이인구,2,LF,롯데,2013,1980-11-07,0,0,0,0,0,1,0,0,0,0.000,0.000,2,2,0.000,0,0,0
0,0,2,0,0.450,-0.37,0.214,-0.40,8.7,24,이인행,20,SS,KIA,2015,1991-06-30,0,0,0,0,6,0,0,9,6,0.200,0.250,33,30,0.200,0,0,1
